Museum Name,Museum Type,Latitude,Longitude,Income,Revenue,State
AMERICAN MUSEUM OF MILITARY VEHICLES,GENERAL MUSEUM,41.41763,-87.36309,0.0,0.0,IN
ANDERSON CENTER FOR THE ARTS,GENERAL MUSEUM,40.10607,-85.67962,726992.0,0.0,IN
ANDY GRANATELLI MUSEUM AND HALL OF FAME,HISTORY MUSEUM,41.33873,-85.03928,0.0,0.0,IN
ANSON WOLCOTT HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.7624,-87.0415,54431.0,54431.0,IN
ANTIQUARIAN & HISTORICAL SOCIETY OF CULVER,HISTORIC PRESERVATION,41.22095,-86.42731,56941.0,0.0,IN
ANTIQUE FAN COLLECTORS MUSEUM,GENERAL MUSEUM,39.97946,-86.24922,8605.0,0.0,IN
ARBORETUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,39.3641,-87.32384,11958.0,11958.0,IN
ARCHABBEY LIBRARY GALLERY,ART MUSEUM,38.15242,-86.81062,0.0,0.0,IN
ARCHIMEDES ROTOCRAFT AND V-STOL MUSEUM,GENERAL MUSEUM,41.15589,-85.97029,20500.0,20500.0,IN
ARCHITECTURE & COMMUNITY HERITAGE,HISTORIC PRESERVATION,41.07977,-85.13482,222093.0,221964.0,IN
ART ASSOCIATION OF HENRY CNTY,HISTORIC PRESERVATION,39.92943,-85.36744,119258.0,87540.0,IN
ART GALLERY AT IU NORTHWEST,ART MUSEUM,39.16807,-86.52047,0.0,0.0,IN
ART MUSEUM OF GREATER LAFAYETTE,ART MUSEUM,40.4172,-86.88589,452018.0,361488.0,IN
ARTHUR AND KRIEBEL HERBARIA,GENERAL MUSEUM,40.42392,-86.91305,0.0,0.0,IN
ARTHUR HERBARIUM,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",40.4185,-86.91035,0.0,0.0,IN
ATHENAEUM,HISTORIC PRESERVATION,39.77385,-86.15054,984661.0,944913.0,IN
ATTERBURY-BAKALAR AIR MUSEUM,GENERAL MUSEUM,39.23181,-85.87201,263075.0,235688.0,IN
AUBURN AUTOMOTIVE HERITAGE,GENERAL MUSEUM,41.35373,-85.05867,2655702.0,2413849.0,IN
AZALEA PATH ARBORETUM AND BOTANICAL GARDENS,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",38.44349,-87.42952,18843.0,18843.0,IN
BAILLY HOMESTEAD AND CHELLBERG FARM,GENERAL MUSEUM,41.60813,-87.06021,0.0,0.0,IN
BALL STATE UNIVERSITY ANTHROPOLOGY MUSEUM,NATURAL HISTORY MUSEUM,40.19774,-85.40904,0.0,0.0,IN
BALL STATE UNIVERSITY PLANETARIUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,40.19774,-85.40904,0.0,0.0,IN
BARKER MANSION,HISTORIC PRESERVATION,41.71535,-86.90264,0.0,0.0,IN
BARTHOLOMEW ALYCE CHLD MUSEUM,GENERAL MUSEUM,41.69751,-86.89424,0.0,0.0,IN
BARTHOLOMEW COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,39.20155,-85.91911,320974.0,266174.0,IN
BASKETBALL HERITAGE PROJECT,GENERAL MUSEUM,40.03383,-86.90311,0.0,0.0,IN
BATESVILLE AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,39.29813,-85.22384,0.0,0.0,IN
BEECH GROVE HISTORICAL SOCIETY,HISTORIC PRESERVATION,39.72172,-86.09462,0.0,0.0,IN
BELL AIRCRAFT MUSEUM,GENERAL MUSEUM,41.16861,-86.01504,0.0,0.0,IN
BESANCON HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.05052,-84.93836,0.0,0.0,IN
BETHLEHEM TOWNSHIP HERITAGE PRESERVATION ASSOCIATION,HISTORIC PRESERVATION,38.5589,-85.50655,0.0,0.0,IN
BEVERLY SHORES MUSEUM AND ART GALLERY,ART MUSEUM,41.67268,-86.9736,0.0,0.0,IN
BICENTENNIAL ART GALLERY,ART MUSEUM,40.4185,-86.91035,0.0,0.0,IN
BIOLOGY TEACHING MUSEUM AND NATURE CENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",40.20135,-85.40827,0.0,0.0,IN
BLACKFORD COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.4535,-85.36473,0.0,0.0,IN
BOTANICAL SOCIETY OF SOUTH BEND,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",41.67201,-86.2499,0.0,0.0,IN
BRAUER MUSEUM OF ART,ART MUSEUM,41.48222,-87.04606,152146174.0,144152834.0,IN
BRAZIL MAINSTREET,HISTORIC PRESERVATION,39.52372,-87.12446,0.0,0.0,IN
CAMP ATTERBURY MUSEUM,GENERAL MUSEUM,39.35744,-85.9474,0.0,0.0,IN
CAMP TIPPECANOE CIVIL WAR ROUND TABLE,HISTORIC PRESERVATION,40.47443,-86.97767,0.0,0.0,IN
CANAL SOCIETY OF INDIANA,HISTORIC PRESERVATION,41.07192,-85.13666,23902.0,16045.0,IN
CANDLES HOLOCAUST MUSEUM,GENERAL MUSEUM,39.45072,-87.41366,104630.0,92775.0,IN
CANDLES HOLOCAUST MUSEUM AND EDUCATION CENTER,HISTORIC PRESERVATION,39.45072,-87.41366,104630.0,92775.0,IN
CARMEL FIRE BUFFS AND FIRE DEPARTMENT MUSEUM,GENERAL MUSEUM,39.97654,-86.12833,0.0,0.0,IN
CARMEL-CLAY HISTORIAL SOCIETY,HISTORIC PRESERVATION,39.97733,-86.13087,86189.0,85219.0,IN
CARNEGIE CENTER FOR ART & HISTORY,HISTORY MUSEUM,38.2865,-85.82185,102043.0,26935.0,IN
CARNEGIE HISTORIC LANDMARK PRESERVATION SOCIETY,HISTORIC PRESERVATION,39.11297,-85.0896,227925.0,100404.0,IN
CARNEGIE MUSEUM OF MONTGOMERY COUNTY,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,40.0395,-86.90149,0.0,0.0,IN
CARNEGIE MUSEUM-MONTGOMERY,GENERAL MUSEUM,40.03971,-86.90132,0.0,0.0,IN
CARROLL COUNTY WABASH & ERIE CANAL,HISTORIC PRESERVATION,40.59354,-86.68062,339299.0,287486.0,IN
CARTER TOY MUSEUM,GENERAL MUSEUM,39.95112,-86.26181,0.0,0.0,IN
CASS COUNTY GENEALOGICAL SOCIETY,HISTORY MUSEUM,40.76933,-86.3176,0.0,0.0,IN
CASS COUNTY HISTORICAL SOCIETY & MUSEUM,HISTORIC PRESERVATION,40.75442,-86.35691,118462.0,88984.0,IN
CASS COUNTY HISTORICAL SOCIETY MUSEUM,HISTORIC PRESERVATION,40.75442,-86.35691,118462.0,88984.0,IN
CATHEDRAL MUSEUM,GENERAL MUSEUM,41.07838,-85.13763,0.0,0.0,IN
CEDAR LAKE HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,41.36751,-87.42332,9342.0,7297.0,IN
CENTER FOR AGRICULTURAL SCIENCE AND HERITAGE,GENERAL MUSEUM,39.82536,-86.13706,0.0,0.0,IN
CHAPIN PARK,HISTORIC PRESERVATION,41.68355,-86.25678,0.0,0.0,IN
CHARLES L. SHREWSBURY HOUSE,HISTORIC PRESERVATION,38.73479,-85.38252,0.0,0.0,IN
CHARLEY CREEK GARDENS,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",40.80653,-85.82377,0.0,0.0,IN
CHILDREN'S MUSEUM CIRCLE CENTER,CHILDREN'S MUSEUM,39.76556,-86.15902,0.0,0.0,IN
CHILDREN'S MUSEUM OF CEDAR LAKE,CHILDREN'S MUSEUM,41.38042,-87.44719,0.0,0.0,IN
CHILDREN'S MUSEUM OF INDIANAPOLIS,CHILDREN'S MUSEUM,39.81017,-86.15679,104067302.0,32674824.0,IN
CHRISTY WOODS,GENERAL MUSEUM,40.19774,-85.40904,0.0,0.0,IN
CIRCUS MODEL BUILDERS MUSEUM,HISTORY MUSEUM,40.75053,-86.01213,0.0,0.0,IN
CLABBER GIRL BAKESHOP & MUSEUM,GENERAL MUSEUM,39.46673,-87.40444,0.0,0.0,IN
CLARK COUNTY HISTORICAL SOCIETY AND HOWARD STEAMBOAT MUSEUM,HISTORIC PRESERVATION,38.27772,-85.7256,153904.0,153695.0,IN
CLARK COUNTY MUSEUM,GENERAL MUSEUM,38.27676,-85.73735,0.0,0.0,IN
CLAY TOWNSHIP HISTORICAL AND PRESERVATION SOCIETY,HISTORIC PRESERVATION,39.89271,-85.04157,0.0,0.0,IN
COLE CLOTHING MUSEUM,GENERAL MUSEUM,40.75534,-86.35859,0.0,0.0,IN
COLUMBUS MUSEUM OF ART AND DESIGN,ART MUSEUM,39.20269,-85.92097,23358.0,23358.0,IN
COLUMUS INDIANA ARCHITECTURAL ARCHIVES,HISTORIC PRESERVATION,39.20363,-85.91931,37947.0,37947.0,IN
CONCOURS D ELEGANCE OF TEXAS,HISTORIC PRESERVATION,41.09773,-85.08482,176695.0,176695.0,IN
CONNER PRAIRIE,GENERAL MUSEUM,39.98359,-86.0253,0.0,0.0,IN
CONNER PRAIRIE INTERACTIVE HISTORY PARK RESEARCH DEPT,GENERAL MUSEUM,39.98359,-86.0253,0.0,0.0,IN
CONNER PRAIRIE MUSEUM,HISTORY MUSEUM,39.98359,-86.0253,11737551.0,11027185.0,IN
CONNER PRAIRIE PARK,GENERAL MUSEUM,39.82555,-84.91992,111953458.0,90078756.0,IN
COPE ENVIRONMENTAL CENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",39.80216,-84.97325,769288.0,752105.0,IN
COPSHAHOLM,GENERAL MUSEUM,41.67619,-86.26152,0.0,0.0,IN
CORNERSTONE CENTER FOR ARTS,GENERAL MUSEUM,40.19368,-85.3815,776078.0,776078.0,IN
CORYDON CAPITOL STATE HISTORIC,HISTORIC PRESERVATION,38.21229,-86.12428,0.0,0.0,IN
CRAWFORD COUNTY HISTORICAL AND GENEALOGICAL SOCIETY,HISTORIC PRESERVATION,38.20094,-86.34377,0.0,0.0,IN
CRAWFORDSVILLE MAIN STREET PROGRAM,HISTORIC PRESERVATION,40.03383,-86.90311,54549.0,53818.0,IN
CROTHERSVILLE HISTORICAL & CULTURAL ARTS ASSOCIATION,ART MUSEUM,38.81702,-85.83738,0.0,0.0,IN
CULBERTSON MANSION,HISTORIC PRESERVATION,38.28644,-85.81345,63662.0,46201.0,IN
DAN QUAYLE CENTER AND MUSEUM,HISTORY MUSEUM,40.88498,-85.49621,58500.0,49117.0,IN
DAN QUAYLE COMMEMORATIVE FOUNDATION,HISTORY MUSEUM,40.88498,-85.49621,58500.0,49117.0,IN
DANDREA LROSA ART FNDTION,ART MUSEUM,39.09387,-84.84731,21572.0,19410.0,IN
DAVID OWSLEY MUSEUM OF ART,ART MUSEUM,40.20135,-85.40827,0.0,0.0,IN
DAVIESS COUNTY HISTORIC LANDMARKS,HISTORIC PRESERVATION,38.77298,-87.0531,0.0,0.0,IN
DAVIESS COUNTY HISTORICAL MUSEUM,HISTORIC PRESERVATION,38.65703,-87.17248,107055.0,107055.0,IN
DAVIESS COUNTY HISTORICAL SOCIETY INCORPORATION,HISTORIC PRESERVATION,38.65703,-87.17248,107055.0,107055.0,IN
DEAN V KRUSE FOUNDATION,GENERAL MUSEUM,41.32497,-85.0917,1503075.0,0.0,IN
DEARBORN COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,39.08874,-84.85237,0.0,0.0,IN
DEBS EUGENE V MUSEUM,GENERAL MUSEUM,39.51273,-87.35199,49899.0,41523.0,IN
DECATUR COUNTY HISTORICAL,HISTORIC PRESERVATION,39.33321,-85.47426,67361.0,33110.0,IN
DEKALB CO HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.42981,-84.86907,0.0,0.0,IN
DELAWARE COUNTY HISTORICAL,HISTORIC PRESERVATION,40.19463,-85.38631,0.0,0.0,IN
DELPHI PRESERVATION SOCIETY,HISTORIC PRESERVATION,40.59851,-86.65951,534736.0,534736.0,IN
DELRAY BEACH CENTER FOR THE ARTS,GENERAL MUSEUM,26.46256,-80.07303,3742616.0,2308278.0,IN
DEMOTTE HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.17803,-87.22599,0.0,0.0,IN
DEPAUW UNIVERSITY ANTHROPOLOGY MUSEUM,NATURAL HISTORY MUSEUM,39.6488,-86.86507,451073068.0,246208708.0,IN
DISCOVERY EXPRESS HISTORY & SCIENCE MUSEUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,41.46098,-85.58758,0.0,0.0,IN
DIVISION STREET SCHOOL,HISTORIC PRESERVATION,38.28731,-85.82327,5901.0,5901.0,IN
DIXIE STERNWHEELER,HISTORIC PRESERVATION,41.32443,-85.70069,94887.0,94887.0,IN
DOOR PRAIRIE AUTO MUSEUM,GENERAL MUSEUM,41.5949,-86.70766,0.0,0.0,IN
DUBOIS COUNTY GENEALOGICAL SOCIETY,HISTORIC PRESERVATION,38.413,-86.9378,0.0,0.0,IN
DUBOIS COUNTY MUSEUM,HISTORY MUSEUM,38.413,-86.9378,168635.0,109182.0,IN
DUNELAND HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.60813,-87.06021,0.0,0.0,IN
DYER HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.49424,-87.51893,0.0,0.0,IN
EARLY SITES RESEARCH SOCIETY,HISTORIC PRESERVATION,39.12038,-94.39757,0.0,0.0,IN
EASTSIDE FIRE MUSEUM,GENERAL MUSEUM,39.76616,-86.07748,0.0,0.0,IN
EITELJORG MUSEUM OF AMERICAN INDIANS AND WESTERN ART,GENERAL MUSEUM,39.76696,-86.14902,29646545.0,7861476.0,IN
ELIZABETH SAGE HISTORIC COSTUME COLLECTION,HISTORY MUSEUM,39.16807,-86.52047,0.0,0.0,IN
ELKHART COUNTY GENEALOGICAL SOCIETY,HISTORIC PRESERVATION,41.68198,-85.97094,0.0,0.0,IN
ELKHART COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.71783,-85.83208,12875.0,11848.0,IN
ELSTON MEMORIAL FOUNDATION,GENERAL MUSEUM,40.03959,-86.89696,0.0,0.0,IN
ELWOOD HAYNES MUSEUM,GENERAL MUSEUM,40.46396,-86.13656,0.0,0.0,IN
ELWOOD-PIPECREEK HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.26244,-85.84206,0.0,0.0,IN
ERNIE PYLE STATE HISTORIC SITE,HISTORIC PRESERVATION,39.83264,-87.48874,0.0,0.0,IN
EVANSVILLE AFRICAN AMERICAN MUSEUM,GENERAL MUSEUM,37.9705,-87.55631,311304.0,310227.0,IN
EVANSVILLE MUSEUM OF ARTS AND SCIENCE,ART MUSEUM,37.96585,-87.57294,3227721.0,1462189.0,IN
EVANSVILLE MUSEUM OF ARTS HISTORY AND SCIENCE,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,37.96548,-87.57265,0.0,0.0,IN
EVANSVILLE ZOOLOGICAL SOCIETY,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",37.99215,-87.60321,460693.0,419921.0,IN
EXPLORER 2 LEARN CHILDREN'S MUSEUM,CHILDREN'S MUSEUM,39.28805,-85.21694,0.0,0.0,IN
FAIRCHILD HOUSE PRESERVATION,HISTORIC PRESERVATION,41.17865,-87.21285,0.0,0.0,IN
FAIRMOUNT HISTORICAL MUSEUM,HISTORY MUSEUM,40.41577,-85.64845,126034.0,36686.0,IN
FARMER HOUSE MUSEUM,GENERAL MUSEUM,39.16368,-86.54001,29696.0,0.0,IN
FERDINAND HISTORICAL SOCIETY,HISTORIC PRESERVATION,38.22709,-86.85849,67975.0,62951.0,IN
FIREFIGHTERS MUSEUM,GENERAL MUSEUM,41.07192,-85.13666,35580.0,33915.0,IN
FIREFIGHTERS MUSEUM AND SURVIVE ALIVE,GENERAL MUSEUM,39.77667,-86.14681,110200.0,110200.0,IN
FIRSTS AUTOMOTIVE HERITAGE MUSEUM,GENERAL MUSEUM,40.5005,-86.10986,126199.0,102855.0,IN
FLOYD COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,38.28731,-85.82327,15011.0,13614.0,IN
FOELLINGER-FREIMANN BOTANICAL CONSERVATORY,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",41.07619,-85.13885,0.0,0.0,IN
FORD JAMES DR HISTORIC HOMES,HISTORIC PRESERVATION,40.79854,-85.82294,0.0,0.0,IN
FORT OUIATENON,HISTORIC PRESERVATION,40.45091,-86.92912,0.0,0.0,IN
FORT VALLONIA DAYS ASSOCIATION,HISTORIC PRESERVATION,38.82768,-86.05096,0.0,0.0,IN
FORT WAYNE CHILDREN'S ZOO,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",41.10514,-85.15277,0.0,0.0,IN
FORT WAYNE DIEHM MUSEUM,GENERAL MUSEUM,41.10549,-85.14987,0.0,0.0,IN
FORT WAYNE FIREFIGHTERS MUSEUM,GENERAL MUSEUM,41.07703,-85.14103,35580.0,33915.0,IN
FORT WAYNE MUSEUM OF ART,ART MUSEUM,41.08084,-85.13687,4563023.0,1864805.0,IN
FORT WAYNE RAILROAD HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.07192,-85.13666,1039580.0,729395.0,IN
FORT WAYNE ZOOLOGICAL SOCIETY,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",41.10484,-85.15322,11697898.0,9738644.0,IN
FOUNTAIN COUNTY GENEALOGY SOCIETY,HISTORIC PRESERVATION,40.11547,-87.25211,0.0,0.0,IN
FOUNTAIN COUNTY WAR MEMORIAL MUSEUM,HISTORY MUSEUM,40.11547,-87.25211,0.0,0.0,IN
FOUR PRESIDENTS CORNERS HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.00813,-84.87557,0.0,0.0,IN
FRANCO D�AGOSTINO ART GALLERY,ART MUSEUM,41.079,-85.11707,114117411.0,91166740.0,IN
FRANKFORT-MIDWEST RAIL HERITAGE TRUST,HISTORY MUSEUM,40.28219,-86.51062,0.0,0.0,IN
FRANKLIN COUNTY CITIZENS FOR HISTORIC PRESERVATION,HISTORIC PRESERVATION,39.38906,-84.87337,0.0,0.0,IN
FRANKLIN HERITAGE,HISTORIC PRESERVATION,39.48105,-86.05512,396185.0,316420.0,IN
FRANKLIN TOWNSHIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,39.67638,-86.0187,0.0,0.0,IN
FREEDOM HERITAGE MUSEUM,HISTORY MUSEUM,38.07355,-87.60279,0.0,0.0,IN
FREEMAN ARMY AIR FIELD MUSEUM,GENERAL MUSEUM,38.9254,-85.90937,0.0,0.0,IN
FREETOWN VILLAGE,HISTORIC PRESERVATION,39.77584,-86.16692,127636.0,127636.0,IN
FRENCH LICK WEST BADEN AND SOUTHERN RAILWAY COMPANY,GENERAL MUSEUM,38.55039,-86.60267,0.0,0.0,IN
FRENCH LICK WEST BADEN MUSEUM,GENERAL MUSEUM,38.54871,-86.62035,99321.0,96181.0,IN
FULTON COUNTY HISTORICAL POWER ASSOCIATION,HISTORIC PRESERVATION,41.11043,-86.24089,0.0,0.0,IN
FULTON COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.11043,-86.24089,185177.0,124554.0,IN
GAAR HOUSE MUSEUM,GENERAL MUSEUM,39.85081,-84.85957,0.0,0.0,IN
GALLERY G,ART MUSEUM,41.01023,-85.76438,0.0,0.0,IN
GARDENS AT MATTER PARK,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",40.53821,-85.68651,0.0,0.0,IN
GARFIELD PARK,NATURAL HISTORY MUSEUM,39.73052,-86.14332,73178.0,73178.0,IN
GARFIELD PARK CONSERVATORY & SUNKEN GARDENS,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",39.73052,-86.14332,0.0,0.0,IN
GARRETT HISTORICAL RAILROAD MUSEUM,HISTORIC PRESERVATION,41.35256,-85.13575,0.0,0.0,IN
GARRETT MUSEUM OF ART,ART MUSEUM,41.34953,-85.13572,0.0,0.0,IN
GARY CHILDREN'S MUSEUM,CHILDREN'S MUSEUM,41.60651,-87.36169,0.0,0.0,IN
GARY HISTORICAL AND CULTURAL SOCIETY,HISTORIC PRESERVATION,41.60185,-87.36681,0.0,0.0,IN
GAS CITY HISTORICAL SOCIETY & MUSEUM,HISTORIC PRESERVATION,40.49159,-85.60577,19115.0,19115.0,IN
GAS CITY MUSEUM,HISTORIC PRESERVATION,40.49159,-85.60577,19115.0,19115.0,IN
GENE STRATTON PORTER MEMORIAL SOCIETY,HISTORIC PRESERVATION,41.4826,-85.35115,52550.0,39316.0,IN
GENEALOGICAL SOCIETY OF MARION COUNTY,HISTORIC PRESERVATION,39.76142,-86.1617,0.0,0.0,IN
GENERAL LEW WALLACE STUDY AND MUSEUM,GENERAL MUSEUM,40.03955,-86.8952,0.0,0.0,IN
GEORGE ROGERS CLARK NHP VISITOR CENTER,HISTORIC PRESERVATION,38.6776,-87.53603,0.0,0.0,IN
GLASS MUSEUM,GENERAL MUSEUM,40.37333,-85.21237,0.0,0.0,IN
GOSHEN COLLEGE ART GALLERY,ART MUSEUM,41.5654,-85.82849,42467803.0,36079896.0,IN
GOSPORT MUSEUM SOCIETY,GENERAL MUSEUM,39.35827,-86.66073,0.0,0.0,IN
GRABILL HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.20974,-84.96962,0.0,0.0,IN
GRANT COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.56387,-85.66822,0.0,0.0,IN
GRANT COUNTY SPORTS HALL OF FAME,GENERAL MUSEUM,40.5711,-85.68597,0.0,0.0,IN
GREAT LAKES MUSEUM OF MILITARY HISTORY,GENERAL MUSEUM,41.70571,-86.87593,0.0,0.0,IN
GREATER FORT WAYNE AVIATION MUSEUM,GENERAL MUSEUM,41.01758,-85.17177,0.0,0.0,IN
GREATER LAFAYETTE MUSEUM OF ART,ART MUSEUM,40.4172,-86.88589,452018.0,361488.0,IN
GREENE COUNTY INDIANA HISTORICAL SOCIETY,HISTORIC PRESERVATION,39.02616,-86.93728,0.0,0.0,IN
GREENE-NIEUWLAND HERBARIUM,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",41.70532,-86.2287,2908175692.0,1584150976.0,IN
GREENFIELD MUSEUM,HISTORY MUSEUM,39.82545,-86.14024,66805.0,66805.0,IN
GREENTOWN GLASS MUSEUM,GENERAL MUSEUM,40.48181,-85.97295,0.0,0.0,IN
GREENTOWN HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.48181,-85.97295,0.0,0.0,IN
GREINER ART GALLERY,ART MUSEUM,38.69347,-85.47824,113157213.0,53495780.0,IN
GRIFFITH HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.55416,-87.41647,0.0,0.0,IN
GRISSOM AIR MUSEUM,HISTORY MUSEUM,40.66695,-86.13558,169470.0,146082.0,IN
GRUENEWALD HISTORIC HOUSE,HISTORY MUSEUM,40.10878,-85.67811,0.0,0.0,IN
GUSTAV JEENINGA MUSEUM OF BIBLE AND NEAR EASTERN STUDIES,GENERAL MUSEUM,40.11126,-85.66592,74227812.0,70367698.0,IN
HALEY TOWER HISTORICAL & TECHNICAL SOCIETY,HISTORY MUSEUM,39.48582,-87.39602,12929.0,0.0,IN
HALL CIVIC ASSOCIATION,HISTORIC PRESERVATION,39.52367,-86.52933,0.0,0.0,IN
HALL OF HEROES SUPER HERO MUSEUM,GENERAL MUSEUM,41.65204,-85.99428,0.0,0.0,IN
HAMILTON COUNTY HISTORICAL,HISTORIC PRESERVATION,40.03931,-86.00197,0.0,0.0,IN
HAMILTON COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.03931,-86.00197,0.0,0.0,IN
HAMMOND HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.61815,-87.51597,0.0,0.0,IN
HARTMAN ARBORETUM,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",38.02636,-87.6446,13432.0,0.0,IN
HAY-MORRISON HOUSE,HISTORIC PRESERVATION,38.60521,-86.09826,0.0,0.0,IN
HAYDEN HISTORICAL MUSEUM,HISTORY MUSEUM,38.97982,-85.73948,0.0,0.0,IN
HAYES REGIONAL ARBORETUM,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",39.83885,-84.85136,2244975.0,0.0,IN
HEALTHWORKS KIDS' MUSEUM,GENERAL MUSEUM,41.67511,-86.25092,0.0,0.0,IN
HENAGER'S MEMORIES & NOSTALGIA,HISTORY MUSEUM,38.22755,-87.41006,0.0,0.0,IN
HENDRICKS COUNTY ANGEL OF HOPE,HISTORIC PRESERVATION,39.76051,-86.53041,0.0,0.0,IN
HENDRICKS COUNTY HERITAGE,HISTORIC PRESERVATION,39.68762,-86.5177,0.0,0.0,IN
HENDRICKS COUNTY MUSEUM,HISTORIC PRESERVATION,39.75939,-86.52397,0.0,0.0,IN
HENRY COUNTY HISTORICAL SOCIETY MUSEUM,HISTORIC PRESERVATION,39.92537,-85.36884,0.0,0.0,IN
HERITAGE OF HOPE,HISTORIC PRESERVATION,39.30308,-85.77004,76919.0,76919.0,IN
HESSTON STEAM MUSEUM,HISTORIC PRESERVATION,41.75299,-86.67306,268370.0,247684.0,IN
HESSVILLE HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.58293,-87.46161,0.0,0.0,IN
HILLFOREST VICTORIAN HOUSE MUSEUM,HISTORIC PRESERVATION,39.05347,-84.90023,243140.0,243140.0,IN
HILLTOP GARDEN AND NATURE CENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",39.16807,-86.52047,0.0,0.0,IN
HISTORIC ALLEN CHAPEL,HISTORIC PRESERVATION,39.46631,-87.35271,24630.0,24630.0,IN
HISTORIC AMBASSODOR HOUSE & HERITAGE GARDENS,HISTORIC PRESERVATION,39.94061,-86.0601,0.0,0.0,IN
HISTORIC BREMEN,HISTORIC PRESERVATION,41.44667,-86.14659,0.0,0.0,IN
HISTORIC CENTERVILLE,GENERAL MUSEUM,39.80219,-85.01625,0.0,0.0,IN
HISTORIC CONNERSVILLE,HISTORY MUSEUM,39.6401,-85.13977,68102.0,66100.0,IN
HISTORIC FIVE POINTS FIRE STATION EDUCATIONAL CENTER,GENERAL MUSEUM,40.41811,-86.87975,0.0,0.0,IN
HISTORIC FORKS OF THE WABASH,HISTORIC PRESERVATION,40.87743,-85.5307,82613.0,78089.0,IN
HISTORIC FORT WAYNE,HISTORIC PRESERVATION,41.07192,-85.13666,113138.0,102955.0,IN
HISTORIC HAGERSTOWN,HISTORIC PRESERVATION,39.91932,-85.16276,26345.0,25541.0,IN
HISTORIC HOOSIER HILLS R C & D,HISTORIC PRESERVATION,39.02964,-85.26185,709963.0,709963.0,IN
HISTORIC INDIANAPOLIS CITY MARKET FOUNDATION,HISTORIC PRESERVATION,39.76851,-86.154,0.0,0.0,IN
HISTORIC IRVINGTON PLEASANT RUN RUN,HISTORIC PRESERVATION,39.77834,-86.09761,0.0,0.0,IN
HISTORIC JAIL MUSEUM,HISTORIC PRESERVATION,41.23701,-85.86012,82122.0,79331.0,IN
HISTORIC LADOGA,HISTORIC PRESERVATION,39.9147,-86.80388,0.0,0.0,IN
HISTORIC LADOGA INC.-OLD NORMAL SCHOOL,HISTORIC PRESERVATION,39.90784,-86.80608,0.0,0.0,IN
HISTORIC LANDMARKS OF FOUNTAIN COUNTY,HISTORIC PRESERVATION,40.30044,-87.22999,0.0,0.0,IN
HISTORIC LINDEN,HISTORIC PRESERVATION,40.10559,-86.91167,0.0,0.0,IN
HISTORIC MADISON FOUNDATION,HISTORIC PRESERVATION,38.73749,-85.38016,510399.0,340516.0,IN
HISTORIC METAMORA,HISTORIC PRESERVATION,39.43089,-85.12828,0.0,0.0,IN
